region,hero,map_name,map_type,win_rate,pick_rate
US,hanzo,Midtown,,53.9,9.1
US,hanzo,Hollywood,,53.6,7.5
US,hanzo,Samoa,,53.5,4.6
US,hanzo,Rialto,,53.2,9.7
US,hanzo,Shambali Monastery,,53.0,8.4
US,hanzo,Ilios,,49.3,3.5
US,hanzo,Route 66,,48.8,8.7
US,hanzo,Lijiang Tower,,48.3,4.6
US,hanzo,Nepal,,47.6,4.4
US,hanzo,Esperança,,46.2,4.2
US,hanzo,Eichenwalde,,45.4,6.4
US,hanzo,Colosseo,,44.0,5.4
US,hanzo,Busan,,43.3,3.4
US,hanzo,Aatlis,,42.8,3.6
US,hanzo,Blizzard World,,41.6,7.3
US,hanzo,Suravasa,,40.7,4.0
US,hanzo,New Queen Street,,38.8,4.3
EU,hanzo,New Queen Street,,65.5,2.8
EU,hanzo,Dorado,,61.0,6.2
EU,hanzo,Nepal,,56.7,4.1
EU,hanzo,Shambali Monastery,,54.8,5.7
EU,hanzo,King's Row,,53.6,9.4
EU,hanzo,Numbani,,53.5,4.2
EU,hanzo,Hollywood,,52.8,7.8
EU,hanzo,Esperança,,52.5,2.9
EU,hanzo,Havana,,51.8,14.8
EU,hanzo,Suravasa,,50.9,4.0
EU,hanzo,Ilios,,50.1,3.3
EU,hanzo,Aatlis,,48.8,3.8
EU,hanzo,Oasis,,48.1,3.5
EU,hanzo,Midtown,,47.0,7.3
EU,hanzo,Junkertown,,46.1,7.9
EU,hanzo,Samoa,,45.7,3.1
EU,hanzo,Paraíso,,43.5,4.6
EU,hanzo,Lijiang Tower,,43.4,4.0
EU,hanzo,Colosseo,,43.0,3.6
EU,hanzo,Circuit Royal,,42.8,11.6
EU,hanzo,Route 66,,41.9,10.3
EU,hanzo,Blizzard World,,41.8,8.0
EU,hanzo,Eichenwalde,,41.4,6.4
EU,hanzo,Busan,,40.8,4.0
EU,hanzo,Watchpoint: Gibraltar,,40.1,5.0
EU,hanzo,Rialto,,39.0,6.9
EU,hanzo,Runasapi,,33.2,2.4
EU,hanzo,New Junk City,,31.7,4.2
ASIA,doomfist,Colosseo,,57.5,9.1
ASIA,doomfist,Paraíso,,56.3,8.1
ASIA,doomfist,Esperança,,53.2,9.2
ASIA,doomfist,Suravasa,,53.0,11.3
ASIA,doomfist,Nepal,,50.7,9.6
ASIA,doomfist,Shambali Monastery,,50.1,6.9
ASIA,doomfist,Aatlis,,49.7,9.4
ASIA,doomfist,New Junk City,,48.3,9.6
ASIA,doomfist,Oasis,,48.1,9.9
ASIA,doomfist,Lijiang Tower,,48.1,9.9
ASIA,doomfist,Busan,,47.6,8.5
ASIA,doomfist,Circuit Royal,,47.2,5.8
ASIA,doomfist,Blizzard World,,46.3,8.4
ASIA,doomfist,New Queen Street,,46.3,9.3
ASIA,doomfist,Watchpoint: Gibraltar,,46.3,10.0
ASIA,doomfist,King's Row,,46.1,8.6
ASIA,doomfist,Samoa,,46.0,11.4
ASIA,doomfist,Route 66,,45.8,9.0
ASIA,doomfist,Ilios,,45.4,8.8
ASIA,doomfist,Midtown,,45.4,7.4
ASIA,doomfist,Eichenwalde,,45.1,10.2
ASIA,doomfist,Runasapi,,41.0,9.2
ASIA,doomfist,Havana,,40.8,8.0
ASIA,doomfist,Dorado,,40.5,10.4
ASIA,doomfist,Rialto,,40.5,8.7
ASIA,doomfist,Hollywood,,39.0,9.6
ASIA,doomfist,Numbani,,34.6,8.4
ASIA,doomfist,Junkertown,,30.9,6.9
US,doomfist,Colosseo,,55.1,7.8
US,doomfist,Eichenwalde,,54.9,7.5
US,doomfist,Dorado,,53.7,7.9
US,doomfist,Watchpoint: Gibraltar,,52.0,6.1
US,doomfist,New Queen Street,,51.2,8.7
US,doomfist,Blizzard World,,50.4,7.2
US,doomfist,Route 66,,50.3,5.1
US,doomfist,Samoa,,49.6,7.9
US,doomfist,Suravasa,,49.3,7.5
US,doomfist,Ilios,,47.6,7.8
US,doomfist,Shambali Monastery,,47.6,7.4
US,doomfist,Busan,,46.8,6.8
US,doomfist,Aatlis,,46.7,9.1
US,doomfist,Esperança,,46.1,6.9
US,doomfist,Paraíso,,45.3,8.3
US,doomfist,Lijiang Tower,,44.7,8.1
US,doomfist,King's Row,,44.5,6.7
US,doomfist,Rialto,,43.4,9.0
US,doomfist,Runasapi,,42.8,7.2
US,doomfist,Oasis,,42.8,8.1
US,doomfist,Nepal,,42.6,8.3
US,doomfist,Numbani,,40.1,6.9
US,doomfist,Hollywood,,40.1,8.8
US,doomfist,New Junk City,,39.4,8.6
US,doomfist,Midtown,,38.1,4.8
US,doomfist,Circuit Royal,,34.8,6.0
US,doomfist,Junkertown,,32.3,5.7
US,doomfist,Havana,,32.0,5.7
EU,doomfist,Watchpoint: Gibraltar,,55.7,4.3
EU,doomfist,Esperança,,53.8,6.1
EU,doomfist,Midtown,,53.1,3.7
EU,doomfist,Hollywood,,51.1,5.1
EU,doomfist,Samoa,,49.5,5.5
EU,doomfist,Busan,,48.5,5.0
EU,doomfist,Colosseo,,47.7,4.9
EU,doomfist,Dorado,,47.7,5.3
EU,doomfist,Lijiang Tower,,47.0,6.0
EU,doomfist,Suravasa,,46.9,5.7
EU,doomfist,Circuit Royal,,46.8,4.0
EU,doomfist,Junkertown,,46.5,4.7
EU,doomfist,New Junk City,,46.4,4.7
EU,doomfist,Oasis,,45.7,6.0
EU,doomfist,New Queen Street,,45.4,4.8
EU,doomfist,Rialto,,44.7,4.2
EU,doomfist,Nepal,,44.6,5.0
EU,doomfist,Aatlis,,44.0,5.9
EU,doomfist,Eichenwalde,,42.6,5.4
EU,doomfist,Numbani,,42.2,7.2
EU,doomfist,Blizzard World,,41.2,5.9
EU,doomfist,Runasapi,,40.1,5.4
EU,doomfist,King's Row,,40.1,5.4
EU,doomfist,Shambali Monastery,,39.6,5.5
EU,doomfist,Havana,,38.3,4.5
EU,doomfist,Ilios,,38.2,4.7
EU,doomfist,Route 66,,27.1,2.7
EU,doomfist,Paraíso,,13.5,4.1
ASIA,pharah,Busan,,86.0,1.3
ASIA,pharah,Hollywood,,83.2,2.7
ASIA,pharah,Dorado,,71.0,3.5
ASIA,pharah,Route 66,,68.4,2.5
ASIA,pharah,Midtown,,66.5,3.9
ASIA,pharah,Shambali Monastery,,63.7,5.7
ASIA,pharah,Oasis,,62.2,4.6
ASIA,pharah,Lijiang Tower,,61.6,8.7
ASIA,pharah,Eichenwalde,,60.7,4.4
ASIA,pharah,Rialto,,58.3,4.5
ASIA,pharah,New Junk City,,58.1,2.5
ASIA,pharah,Suravasa,,57.8,3.0
ASIA,pharah,Colosseo,,56.3,3.8
ASIA,pharah,Circuit Royal,,53.4,5.4
ASIA,pharah,Aatlis,,53.1,2.2
ASIA,pharah,King's Row,,52.1,4.6
ASIA,pharah,Junkertown,,51.2,2.7
ASIA,pharah,Nepal,,50.9,7.7
ASIA,pharah,Havana,,49.8,1.9
ASIA,pharah,Samoa,,49.5,3.3
ASIA,pharah,Ilios,,47.2,2.7
ASIA,pharah,Paraíso,,47.0,7.5
ASIA,pharah,Runasapi,,45.3,1.7
ASIA,pharah,Blizzard World,,45.1,1.6
ASIA,pharah,Esperança,,42.5,3.1
ASIA,pharah,New Queen Street,,42.0,2.1
ASIA,pharah,Watchpoint: Gibraltar,,40.1,0.8
ASIA,pharah,Numbani,,34.6,1.7
US,pharah,Junkertown,,93.6,1.0
US,pharah,Shambali Monastery,,68.1,4.3
US,pharah,Havana,,63.5,1.4
US,pharah,Midtown,,63.3,2.6
US,pharah,Busan,,58.5,1.9
US,pharah,Nepal,,57.7,5.4
US,pharah,Rialto,,57.6,4.3
US,pharah,Watchpoint: Gibraltar,,57.0,2.1
US,pharah,Runasapi,,56.7,2.8
US,pharah,Circuit Royal,,56.7,4.6
US,pharah,Colosseo,,56.0,2.5
US,pharah,King's Row,,55.0,5.4
US,pharah,Eichenwalde,,54.8,6.0
US,pharah,Lijiang Tower,,54.8,8.2
US,pharah,New Queen Street,,51.1,2.3
US,pharah,Esperança,,50.6,2.7
US,pharah,Aatlis,,49.8,2.2
US,pharah,Ilios,,49.6,5.0
US,pharah,Blizzard World,,48.9,1.6
US,pharah,Suravasa,,48.7,3.2
US,pharah,Route 66,,46.8,1.8
US,pharah,Dorado,,44.4,4.9
US,pharah,Paraíso,,43.1,3.4
US,pharah,Oasis,,42.4,4.7
US,pharah,Samoa,,42.3,2.2
US,pharah,Numbani,,32.0,2.3
US,pharah,New Junk City,,31.3,2.2
US,pharah,Hollywood,,30.8,3.2
EU,pharah,New Queen Street,,63.5,2.1
EU,pharah,Dorado,,60.0,4.3
EU,pharah,Aatlis,,59.3,3.3
EU,pharah,Samoa,,58.6,3.2
EU,pharah,King's Row,,58.1,4.9
EU,pharah,Colosseo,,57.2,3.5
EU,pharah,Ilios,,56.9,4.8
EU,pharah,Lijiang Tower,,56.8,8.7
EU,pharah,Oasis,,55.9,4.7
EU,pharah,Havana,,54.7,1.8
EU,pharah,Rialto,,52.7,4.2
EU,pharah,Esperança,,52.5,2.7
EU,pharah,Eichenwalde,,52.1,5.5
EU,pharah,Blizzard World,,50.2,2.0
EU,pharah,Busan,,49.9,2.5
EU,pharah,Watchpoint: Gibraltar,,49.5,2.3
EU,pharah,Suravasa,,48.7,2.8
EU,pharah,Shambali Monastery,,48.6,5.6
EU,pharah,Runasapi,,47.7,2.1
EU,pharah,Circuit Royal,,47.4,3.7
EU,pharah,Nepal,,47.1,5.4
EU,pharah,Route 66,,46.5,2.3
EU,pharah,New Junk City,,45.8,1.9
EU,pharah,Numbani,,42.7,5.0
EU,pharah,Paraíso,,41.6,4.3
EU,pharah,Midtown,,40.4,3.0
EU,pharah,Hollywood,,38.5,2.7
EU,pharah,Junkertown,,30.0,1.0
ASIA,echo,Eichenwalde,,63.9,17.6
ASIA,echo,Havana,,63.4,4.9
ASIA,echo,Paraíso,,61.3,18.0
ASIA,echo,Watchpoint: Gibraltar,,60.2,9.4
ASIA,echo,Circuit Royal,,58.9,7.9
ASIA,echo,Numbani,,58.5,13.8
ASIA,echo,Shambali Monastery,,57.5,20.9
ASIA,echo,New Junk City,,56.9,3.5
ASIA,echo,Rialto,,55.9,18.4
ASIA,echo,Aatlis,,55.7,5.3
ASIA,echo,Samoa,,55.4,5.8
ASIA,echo,Ilios,,53.2,17.1
ASIA,echo,Nepal,,51.7,10.3
ASIA,echo,Oasis,,51.6,8.6
ASIA,echo,Blizzard World,,51.3,5.2
ASIA,echo,Busan,,51.0,3.9
ASIA,echo,King's Row,,49.4,12.4
ASIA,echo,Hollywood,,49.2,9.1
ASIA,echo,Route 66,,49.0,11.1
ASIA,echo,Esperança,,48.0,11.5
ASIA,echo,Lijiang Tower,,47.8,9.9
ASIA,echo,Runasapi,,47.2,7.4
ASIA,echo,Junkertown,,47.1,8.7
ASIA,echo,Colosseo,,47.0,11.4
ASIA,echo,Dorado,,47.0,15.9
ASIA,echo,Suravasa,,45.1,5.3
ASIA,echo,Midtown,,41.5,9.5
ASIA,echo,New Queen Street,,34.8,5.4
US,echo,Esperança,,64.9,9.3
US,echo,Hollywood,,64.0,7.8
US,echo,Dorado,,61.3,13.0
US,echo,Busan,,60.6,5.1
US,echo,Ilios,,58.0,15.6
US,echo,Paraíso,,56.8,20.2
US,echo,Samoa,,55.2,6.6
US,echo,Shambali Monastery,,54.4,14.7
US,echo,Colosseo,,53.7,6.7
US,echo,Nepal,,53.4,8.7
US,echo,Rialto,,53.1,13.7
US,echo,Eichenwalde,,53.0,15.6
US,echo,Route 66,,51.6,6.7
US,echo,Oasis,,51.6,8.9
US,echo,King's Row,,51.3,8.9
US,echo,Junkertown,,50.8,7.5
US,echo,Midtown,,50.5,5.9
US,echo,Watchpoint: Gibraltar,,49.7,10.6
US,echo,Havana,,49.0,2.9
US,echo,Circuit Royal,,48.8,8.3
US,echo,Lijiang Tower,,47.3,8.1
US,echo,Suravasa,,47.0,6.6
US,echo,Blizzard World,,46.4,6.1
US,echo,New Queen Street,,45.4,5.8
US,echo,New Junk City,,44.0,3.9
US,echo,Runasapi,,43.0,7.1
US,echo,Aatlis,,40.5,4.8
US,echo,Numbani,,39.0,9.9
EU,echo,Paraíso,,64.9,22.1
EU,echo,Esperança,,56.9,9.1
EU,echo,Nepal,,55.4,9.8
EU,echo,Shambali Monastery,,55.1,17.0
EU,echo,Havana,,53.6,3.4
EU,echo,New Junk City,,53.5,6.0
EU,echo,Colosseo,,53.1,9.1
EU,echo,Dorado,,53.1,15.6
EU,echo,Ilios,,52.2,18.4
EU,echo,Blizzard World,,52.1,8.2
EU,echo,Eichenwalde,,51.5,16.0
EU,echo,Lijiang Tower,,51.5,10.4
EU,echo,Aatlis,,50.6,6.0
EU,echo,Watchpoint: Gibraltar,,50.3,10.7
EU,echo,Circuit Royal,,50.3,9.6
EU,echo,Numbani,,50.3,18.6
EU,echo,Rialto,,49.5,14.1
EU,echo,Oasis,,48.8,10.7
EU,echo,Runasapi,,48.3,6.6
EU,echo,King's Row,,47.7,10.6
EU,echo,Samoa,,46.3,7.8
EU,echo,New Queen Street,,46.3,7.0
EU,echo,Suravasa,,44.1,6.5
EU,echo,Hollywood,,43.4,9.9
EU,echo,Route 66,,40.8,9.9
EU,echo,Midtown,,37.1,7.8
EU,echo,Busan,,35.6,4.2
EU,echo,Junkertown,,31.6,4.9
ASIA,junkrat,Paraíso,,62.8,3.9
ASIA,junkrat,Havana,,62.1,3.5
ASIA,junkrat,Suravasa,,61.2,1.3
ASIA,junkrat,Aatlis,,59.8,1.8
ASIA,junkrat,Nepal,,58.8,2.3
ASIA,junkrat,Runasapi,,58.3,0.8
ASIA,junkrat,Junkertown,,55.8,1.5
ASIA,junkrat,Lijiang Tower,,54.2,2.5
ASIA,junkrat,Shambali Monastery,,51.5,2.7
ASIA,junkrat,King's Row,,50.3,2.8
ASIA,junkrat,Samoa,,49.2,2.9
ASIA,junkrat,Eichenwalde,,46.3,3.0
ASIA,junkrat,Colosseo,,45.2,1.6
ASIA,junkrat,Route 66,,43.8,1.5
ASIA,junkrat,Ilios,,42.8,1.2
ASIA,junkrat,Midtown,,40.5,1.8
ASIA,junkrat,Esperança,,38.7,0.9
ASIA,junkrat,Watchpoint: Gibraltar,,38.2,2.4
ASIA,junkrat,Hollywood,,36.7,2.4
ASIA,junkrat,Rialto,,34.9,2.1
ASIA,junkrat,Dorado,,33.9,3.5
ASIA,junkrat,Oasis,,30.3,2.2
ASIA,junkrat,New Queen Street,,30.2,0.7
ASIA,junkrat,Numbani,,26.6,2.5
ASIA,junkrat,Circuit Royal,,24.2,2.1
ASIA,junkrat,New Junk City,,23.3,2.2
ASIA,junkrat,Blizzard World,,1.4,1.5
ASIA,junkrat,Busan,,0.8,0.8
US,junkrat,Blizzard World,,65.3,3.2
US,junkrat,Esperança,,65.3,4.9
US,junkrat,Dorado,,64.9,4.9
US,junkrat,Havana,,63.7,3.2
US,junkrat,Route 66,,62.5,6.0
US,junkrat,Watchpoint: Gibraltar,,62.3,5.1
US,junkrat,Junkertown,,59.5,2.8
US,junkrat,Lijiang Tower,,58.1,6.0
US,junkrat,Oasis,,57.6,4.0
US,junkrat,Aatlis,,56.4,6.7
US,junkrat,Shambali Monastery,,56.3,5.9
US,junkrat,Circuit Royal,,55.6,4.6
US,junkrat,Hollywood,,54.1,5.4
US,junkrat,Paraíso,,53.3,6.5
US,junkrat,Numbani,,53.2,4.5
US,junkrat,Colosseo,,52.7,4.4
US,junkrat,New Queen Street,,51.8,2.8
US,junkrat,Samoa,,51.8,4.6
US,junkrat,New Junk City,,51.6,6.0
US,junkrat,Runasapi,,51.3,4.9
